date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:13:34	1917/1917	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:32:48%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/imm/denny.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/imm/denny.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/system-m.html)
09:13:34	1807/1807	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:32:44%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/imm/ast.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/imm/ast.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/system-m.html)
09:13:35	1941/1941	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:32:46%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/imm/cutty.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/imm/cutty.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/system-m.html)
09:13:35	1882/1882	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:32:50%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/imm/ene.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/imm/ene.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/system-m.html)
09:13:36	1773/1773	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:33:06%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/imm/lumo.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/imm/lumo.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/system-m.html)
09:13:36	1933/1933	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:33:22%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/imm/robin.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/imm/robin.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/system-m.html)
09:13:36	1768/1768	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:32:58%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/imm/hubert.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/imm/hubert.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/system-m.html)
09:13:37	1725/1725	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:33:22%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/imm/purr.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/imm/purr.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/system-m.html)
09:13:37	1794/1794	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:33:32%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/imm/uys.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/imm/uys.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/system-m.html)
09:13:37	1772/1772	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:32:56%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/imm/hank.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/imm/hank.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/system-m.html)
09:13:38	1779/1779	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:33:20%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/imm/pocky.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/imm/pocky.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/system-m.html)
09:13:38	1786/1786	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:32:50%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/imm/dye.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/imm/dye.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/system-m.html)
09:13:39	1800/1800	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:33:26%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/imm/sis.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/imm/sis.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/system-m.html)
09:13:39	1814/1814	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:33:24%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/imm/shorty.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/imm/shorty.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/system-m.html)
09:13:39	1798/1798	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:33:12%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/imm/niko.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/imm/niko.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/system-m.html)
09:13:40	1821/1821	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:33:08%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/imm/lym.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/imm/lym.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/system-m.html)
09:13:40	1812/1812	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:33:04%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/imm/kallamity.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/imm/kallamity.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/system-m.html)
09:13:41	1449/1449	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:33:18%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/imm/pcl.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/imm/pcl.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/system-m.html)
09:13:41	1709/1709	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:33:04%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/imm/kentaki.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/imm/kentaki.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/system-m.html)
09:13:41	1746/1746	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:33:10%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/imm/marco.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/imm/marco.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/system-m.html)
09:13:42	1753/1753	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:32:52%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/imm/falcon.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/imm/falcon.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/system-m.html)
09:13:42	1751/1751	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:33:14%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/imm/ninina.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/imm/ninina.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/system-m.html)
09:13:43	1748/1748	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:33:30%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/imm/turbo.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/imm/turbo.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/system-m.html)
09:13:46	19231/19231	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Jun%202002%2006:43:28%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/pic/logo12.jpg	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/pic/logo12.jpg	(from http://marcoyan.no-ip.org/demo/20020201-3838/news/index.html)
09:13:47	10691/10691	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:37:06%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/newplayer/index.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/newplayer/index.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:48	7427/7427	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:28%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/bravo/index.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/bravo/index.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:48	7294/7294	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:44%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/general/index.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/general/index.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:48	4600/4600	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:10%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/bard/index.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/bard/index.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:49	4499/4499	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:30%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/doctor/index.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/doctor/index.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:49	4385/4385	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:37:10%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/smith/index.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/smith/index.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:50	4676/4676	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:36:50%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/mage/index.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/mage/index.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:50	4495/4495	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:37:12%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/thief/index.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/thief/index.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:51	2911/2911	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:37:08%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/newhand/players/other/index.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/newhand/players/other/index.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:51	509/509	---M--	200	added ('OK')	text/css	date:Sat,%2001%20Jun%202002%2006:30:04%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/ccs/skill2.css	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/ccs/skill2.css	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:52	33740/33740	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:47:08%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/sword.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/sword.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:52	20742/20742	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:46:12%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/blade.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/blade.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:52	7559/7559	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:46:14%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/bow.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/bow.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:53	5417/5417	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:46:48%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/lance.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/lance.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:53	6309/6309	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:47:06%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/stick.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/stick.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:54	6614/6614	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:46:08%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/axe.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/axe.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:54	6194/6194	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:47:18%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/whip.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/whip.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:55	21261/21261	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:46:32%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/fan.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/fan.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:55	11463/11463	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:46:18%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/dagger.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/dagger.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:56	29019/29019	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:46:36%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/fist.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/fist.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:56	6530/6530	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:46:28%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/energy.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/energy.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:56	15188/15188	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:46:34%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/fire.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/fire.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:57	18937/18937	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:47:20%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/wind.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/wind.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:57	14421/14421	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:46:52%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/light.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/light.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:58	18684/18684	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:46:44%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/holy.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/holy.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:58	13142/13142	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:47:14%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/thunder.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/thunder.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:58	16024/16024	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:47:16%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/water.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/water.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:59	13906/13906	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:46:26%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/earth.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/earth.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:13:59	14538/14538	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:46:20%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/dark.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/dark.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:00	8217/8217	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:46:30%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/evil.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/evil.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:00	11215/11215	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:46:56%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/poison.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/poison.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:01	6298/6298	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:46:42%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/general.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/general.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:01	7447/7447	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:46:16%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/bravo.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/bravo.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:01	12888/12888	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:46:54%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/mage.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/mage.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:02	13006/13006	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:47:02%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/smith.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/smith.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:02	6074/6074	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:46:10%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/bard.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/bard.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:03	10994/10994	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:46:24%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/doctor.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/doctor.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:03	30901/30901	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:47:12%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/thief.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/thief.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:04	33354/33354	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:47:04%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/step.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/step.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:04	5412/5412	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:46:58%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/skill.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/skill.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:05	6796/6796	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:46:50%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/skill/learnlv.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/skill/learnlv.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:08	19630/19630	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Jun%202002%2006:43:10%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/pic/logo06.jpg	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/pic/logo06.jpg	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:09	2962/2962	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:35:38%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/map/xiangping.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/map/xiangping.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:10	2834/2834	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:35:32%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/map/silian.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/map/silian.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:10	2788/2788	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:34:56%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/map/bepin.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/map/bepin.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:11	2962/2962	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:35:14%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/map/jinyang.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/map/jinyang.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:11	3206/3206	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:35:22%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/map/pinuan.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/map/pinuan.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:11	3220/3220	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:35:20%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/map/nanpi.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/map/nanpi.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:12	4044/4044	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:35:38%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/map/tinsue.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/map/tinsue.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:12	3430/3430	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:35:24%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/map/puyang.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/map/puyang.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:12	3008/3008	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:35:08%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/map/honlon.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/map/honlon.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:13	3333/3333	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:35:16%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/map/loyang.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/map/loyang.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:13	4138/4138	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:35:04%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/map/chenliu.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/map/chenliu.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:14	2753/2753	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:35:28%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/map/shaban.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/map/shaban.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:14	4298/4298	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:35:00%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/map/chanan.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/map/chanan.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
09:14:14	3541/3541	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202002%2006:35:36%20GMT	http://marcoyan.no-ip.org/demo/20020201-3838/map/sochu.html	D:/3y網頁/3y/marcoyan.no-ip.org/demo/20020201-3838/map/sochu.html	(from http://marcoyan.no-ip.org/demo/20020201-3838/newhand-m.html)
